road,way_id,seq,lat,lon,average_green
Devon Place,36878735,25,51.589216,-3.001346,0.292733
Mill Street,36878738,25,51.59087,-2.99687,0.0516245
Dewsland Park Road,36887165,25,51.581767,-2.998767,0.1312865
Masefield Vale,36887170,25,51.573924,-3.015288,0.147914
Lee Way,36887173,25,51.569358,-2.950286,0.0952
Lake Road,36887174,25,51.569806,-2.949332,0.0977305
Aberthaw Road,36887182,25,51.586299,-2.942399,0.018303
Hendre Farm Drive,36887183,25,51.58799,-2.937332,0.03314
Aberthaw Road,36887184,25,51.585172,-2.947718,0.0455275
Estuary Road,36887186,25,51.571061,-2.943707,0.1257565
Broadwater Road,36887187,25,51.569391,-2.946027,0.1323995
Freshwater Road,36887189,25,51.569788,-2.94555,0.1156815
Frederick Street,36887196,25,51.578255,-2.986609,0.133196
Usk Way,36887204,25,51.579087,-2.984176,0.287097
Usk Way,36887205,25,51.583014,-2.986517,0.0781775
Keynsham Avenue,36889871,25,51.582462,-2.994645,0.0604515
Ffordd Camlas,36918769,25,51.589525,-3.040308,0.126388
Cwrt Camlas,36918770,25,51.588649,-3.0394,0.149502
Allt-yr-Yn Heights,36920413,25,51.59246,-3.011918,0.1004785
Allt-Yr-Yn Heights,36920414,25,51.59139,-3.01434,0.1409445
Goodrich Crescent,36920430,25,51.598225,-3.001871,0.0593175
Queen's Close,36920434,25,51.594324,-2.999252,0.1541805
Allt-Yr-Yn View,36920439,25,51.595018,-3.010981,0.6156625
Factory Road,36920446,25,51.592235,-2.998394,0.217478
Shaftesbury Street,36920457,25,51.596957,-2.998971,0.1257105
Queen's Hill,36920460,25,51.593205,-2.999532,0.2719815
Allt-Yr-Yn Road,36920461,25,51.593409,-3.010567,0.170879
Harlequin Drive,36921113,25,51.594975,-3.001915,0.0604125
Power Street,36921114,25,51.595139,-3.002837,0.501924
Bosworth Drive,36921115,25,51.594838,-3.005223,0.2767775
Sorrel Drive,36940239,25,51.591558,-3.005909,0.1677185
Cae Perllan Road,36941011,25,51.575468,-3.011244,0.067744
Brynhyfryd Avenue,36941021,25,51.582768,-3.003211,0.05933
Stow Park Crescent,36941327,25,51.58261,-3.008871,0.6755295
Allt-Yr-Yn Close,36948399,25,51.59145,-3.008872,0.252324
Allt-Yr-Yn Crescent,36948400,25,51.596943,-3.007513,0.201671
Barrack Hill,36948401,25,51.596869,-3.004224,0.43106
Cwm Lane,36963893,25,51.593203,-3.043479,0.5250085
Stow Hill,37120008,25,51.58272,-3.007643,0.264608
Brynglas Drive,37392377,25,51.606195,-3.000621,0.1225465
Colts Foot Close,37392380,25,51.59088,-3.00631,0.265592
Comfrey Close,37392382,25,51.592789,-3.004945,0.0853235
Hoskins Street,37392404,25,51.593824,-2.994184,0.248202
Aston Crescent,37392405,25,51.600414,-3.000463,0.057767
Ailesbury Street,37392408,25,51.599435,-2.996747,0.024608
St Vincent Road,37392418,25,51.590264,-2.991598,0
Brynglas Avenue,37392419,25,51.604131,-2.995713,0.0283605
Grafton Road,37392429,25,51.590185,-2.989385,0.0449735
Brynglas Road,37392436,25,51.605334,-2.997421,0.153336
Bryn Bevan,37392439,25,51.604144,-2.999456,0.2446275
Rivermead Way,37570145,25,51.595932,-3.074767,0.187395
Azalea Road,37570146,25,51.597546,-3.079528,0.2344895
Rivermead Way,37570150,25,51.597231,-3.067872,0.9527285
Cefn Road,37571286,25,51.594298,-3.058999,0.3686925
Campanula Drive,37576821,25,51.597803,-3.073583,0.191394
Tregwilym Road,37576824,25,51.58777,-3.05884,0.0076005
Beechcroft Road,37720234,25,51.592338,-2.960187,0.083285
Crescent Road,37720240,25,51.593292,-2.972047,0.1047655
Beechwood Crescent,37720241,25,51.589757,-2.962328,0.1388365
Old Hill,37720245,25,51.601957,-2.946241,0.436167
Kensington Place,37720246,25,51.591288,-2.974343,0.313373
Beechdale Road,37720247,25,51.590853,-2.960921,0.048367
Clevedon Road,37720250,25,51.591539,-2.968734,0.117533
Priory Drive,37720253,25,51.604776,-2.918457,0.2676855
St. John's Road,37720254,25,51.59004,-2.972619,0.0302685
Priory Gardens,37720255,25,51.606079,-2.914787,0.1279565
Woodland Park Road,37720258,25,51.593255,-2.969117,0.0636925
Priory Way,37720262,25,51.606064,-2.916124,0.097449
Wordsworth Road,37720274,25,51.589877,-2.967884,0.3612695
Milton Road,37720276,25,51.589562,-2.967626,0.0912855
Farmwood Close,37720279,25,51.590155,-2.955541,0.2683835
Royal Oak Drive,37720288,25,51.59858,-2.936558,0.27755
Old Hill Crescent,37720289,25,51.600569,-2.946401,0.075286
Woodland Road,37720293,25,51.592589,-2.973497,0.2340735
Fforest Glade,37720294,25,51.592797,-2.968392,0.2907605
Swinburne Close,37720296,25,51.591207,-2.968182,0.00012
Chaucer Road,37720297,25,51.590126,-2.969971,0.1729345
Tennyson Road,37720298,25,51.589034,-2.968795,0.0760705
Eveswell Park Road,37720299,25,51.590929,-2.9715,0.390145
Gibbs Road,37720309,25,51.591022,-2.959373,0.0089635
Lawrence Hill Avenue,37720310,25,51.589564,-2.958687,0.0848875
Beechfield Avenue,37720311,25,51.591826,-2.961483,0.089292
Penylan Road,37720312,25,51.590319,-2.962737,0.095582
Whitstone Road,37720313,25,51.592291,-2.957009,0.3430875
Queensway,37720988,25,51.588985,-2.998958,0.268151
Belle Vue Terrace,37779960,25,51.57705,-2.995732,0.198462
Arthur Street,37779963,25,51.576165,-2.997154,0.10574
Marion Street,37779967,25,51.573957,-2.992326,0.358806
Pottery Terrace,37779970,25,51.573613,-2.990594,0.267139
West Way Road,37779975,25,51.569558,-2.998095,0.402733
Greenwich Road,37779982,25,51.570147,-3.001562,0.382466
Port Road,37779987,25,51.571586,-3.002025,0.2017575
Blewitt Street,37779996,25,51.585658,-3.001613,0.0021775
York Place,37779999,25,51.583744,-3.002843,0.033356
Jones Street,37780003,25,51.584666,-2.998412,0.0002355
St Woolos Road,37780004,25,51.583215,-2.999971,0.155316
Clyffard Crescent,37780011,25,51.584783,-3.004059,0.1751695
Alexandra Road,37780019,25,51.573932,-2.989511,0.1952075
Adeline Street,37780022,25,51.573555,-2.991318,0.1152225
Courtybella Terrace,37780027,25,51.575222,-2.987694,0.1732935
Heather Road,37835238,25,51.597335,-2.968171,0.2165395
Elaine Crescent,37835239,25,51.599271,-2.973529,0.106699
Firbank Avenue,37835241,25,51.596336,-2.966898,0.105541
Beaufort Road,37835244,25,51.600498,-2.965679,0.149601
Firbank Avenue,37835246,25,51.598434,-2.962768,0.27489
Burton Road,37835247,25,51.601438,-2.972111,0.1090645
Renoir Road,37835249,25,51.597991,-2.961194,0.518241
Munnings Drive,37835250,25,51.596783,-2.962206,0.0989685
Sutherland Crescent,37835254,25,51.597232,-2.964386,0.338976
Constable Drive,37835255,25,51.598784,-2.96579,0.067587
Bank Street,37835772,25,51.601988,-2.982978,0.014172
Beaufort Place,37836092,25,51.602906,-2.972362,0.040892
Badminton Road,37836093,25,51.602492,-2.970743,0.094956
Hogarth Close,37836096,25,51.598854,-2.96872,0.224861
Brangwyn Crescent,37836097,25,51.598521,-2.968948,0.55744
Kelly Road,37836099,25,51.597874,-2.966662,0.1509425
Brangwyn Crescent,37836100,25,51.598228,-2.969259,0.120596
The Moorings,37839630,25,51.604456,-2.97567,0.1884035
Chichester Close,37839634,25,51.605517,-2.972719,0.1565295
Cutter Close,37839635,25,51.605201,-2.974853,0.164645
The Moorings,37839636,25,51.6043,-2.970846,0.047744
Thirlmere Place,37839643,25,51.601986,-2.975452,0.41881
Merlin Crescent,37840136,25,51.597541,-2.973229,0.082025
Stockton Close,37841133,25,51.604635,-2.982094,0.422422
Sutton Road,37841136,25,51.601654,-2.983468,7.50E-06
Oak Street,37841137,25,51.600909,-2.983289,0.038583
Rockfield Street,37841143,25,51.596635,-2.984158,0.0165745
Stockton Road,37841158,25,51.602677,-2.984084,0.0241665
Stafford Road,37841159,25,51.599379,-2.982965,0
Durham Road,37841163,25,51.599646,-2.982775,0
Constance Street,37841166,25,51.595965,-2.983507,0
Turner Street,37843116,25,51.59414,-2.987858,0.2603185
Herbert Road,37843117,25,51.595886,-2.986186,0.392588
Crawford Street,37843118,25,51.595952,-2.986989,0.026055
Rembrandt Way,37844901,25,51.59851,-2.971989,0.119508
Gainsborough Drive,37855734,25,51.602623,-2.968045,0.092786
Sycamore Avenue,37953751,25,51.585983,-2.960709,0.092966
Libeneth Road,37953752,25,51.583813,-2.957167,0.433893
Dunstable Road,37953754,25,51.590136,-2.937059,0.3311145
Duckpool Road,38118621,25,51.59544,-2.982745,0.0393565
Junction Road,38118622,25,51.593642,-2.983939,0.0152855
Leicester Road,38118623,25,51.594752,-2.979791,0.0136435
Ronald Road,38118625,25,51.595361,-2.98018,0.023446
Richmond Road,38118628,25,51.597344,-2.980112,0.033828
Somerset Road,38118629,25,51.596095,-2.97974,0.0084325
Brynderwen Road,38118982,25,51.594141,-2.976466,0.1023305
Cornwall Road,38118986,25,51.596568,-2.976663,0.069037
Lundy Drive,38118989,25,51.595941,-2.969508,0.0594765
Firbank Crescent,38118997,25,51.595001,-2.965732,0.0907055
Hove Avenue,38118998,25,51.596111,-2.966515,0.1710415
Linden Road,38119810,25,51.587384,-2.96036,0.0663315
Vivian Road,38120369,25,51.586649,-2.977535,0.0532725
Soho Street,38120376,25,51.587365,-2.97624,0.447471
Kelvedon Street,38120490,25,51.584229,-2.978554,0.064996
Lilburne Drive,38120715,25,51.584599,-2.968499,0.122208
Hammond Drive,38120719,25,51.58367,-2.969492,0.003147
Somerton Road,38122114,25,51.581426,-2.961056,0.0590905
Hawthorn Avenue,38122123,25,51.585994,-2.96126,0.113291
Laburnum Drive,38122125,25,51.585899,-2.95932,0.10265
Acacia Avenue,38122133,25,51.588188,-2.958201,0.0664965
Lime Crescent,38122448,25,51.584551,-2.957765,0.076227
Coverack Road,38123537,25,51.584468,-2.982499,0.3688785
Witham Street,38123548,25,51.585182,-2.980516,0.002688
Feering Street,38123551,25,51.58491,-2.981177,0
Telford Street,38123555,25,51.585848,-2.976267,0.1197975
Willenhall Street,38123571,25,51.583569,-2.978794,0.0784645
Seabreeze Avenue,38123572,25,51.581872,-2.978037,0.0097035
Liberty Grove,38123575,25,51.582171,-2.976313,0.279204
Bristol Street,38215101,25,51.592366,-2.983328,0.0097135
London Street,38215104,25,51.590661,-2.9821,0.030764
Maindee Parade,38215108,25,51.591341,-2.978587,0.018585
Prince Street,38215112,25,51.592073,-2.985373,0.004109
Hereford Street,38215123,25,51.592571,-2.983657,0.045492
Cot Farm Circle,38216312,25,51.592803,-2.928325,0.2043835
Playford Crescent,38216322,25,51.591234,-2.925899,0.0610155
Playford Crescent,38216323,25,51.592629,-2.926281,0.0683265
Dawson Close,38216325,25,51.594034,-2.924768,0.14301
Moore Crescent,38216326,25,51.592302,-2.924732,0.116028
Nelson Drive,38219064,25,51.594562,-2.934929,0.067874
Hawkins Crescent,38219066,25,51.596505,-2.934826,0.0259615
Treberth Crescent,38219076,25,51.593946,-2.939299,0.038057
Treberth Way,38219077,25,51.594215,-2.93835,0.0618655
Kier Hardie Crescent,38219237,25,51.596738,-2.943251,0.000112
Kier Hardie Drive,38219238,25,51.596503,-2.940552,0.1335085
Clement Atlee Drive,38219246,25,51.595962,-2.944314,0.288995
Spytty Lane,38219388,25,51.575972,-2.963103,0.431603
Amelia Way,38220197,25,51.57999,-2.973067,0.0727975
Jenkins Street,38220199,25,51.582155,-2.969933,0.0154305
Milner Street,38220202,25,51.581675,-2.969384,0.042893
Magor Street,38220203,25,51.580793,-2.967876,0.00734
Marshfield Street,38220205,25,51.580503,-2.967512,0.01395
Colston Avenue,38220209,25,51.579658,-2.968074,0.0253005
Manchester Street,38309051,25,51.592031,-2.982799,0.0002515
Kitty Hawk Drive,38309275,25,51.578983,-2.960533,0.4833375
Aberthaw Drive,38309471,25,51.585594,-2.957142,0.0538535
East Grove Road,38309473,25,51.58838,-2.953681,0.022947
Ringwood Hill,38309475,25,51.591268,-2.947749,0.120828
Chepstow Road,38309479,25,51.594571,-2.942814,0.264166
Dale Road,38309481,25,51.59313,-2.94485,0.000112
Springfield Drive,38309690,25,51.595179,-2.944575,0.265088
Glanwern Avenue,38309691,25,51.592609,-2.949822,0.052736
Glanwern Rise,38309694,25,51.593646,-2.950775,0.6488645
Cotswold Way,38309700,25,51.59507,-2.946504,0.000112
Aberthaw Circle,38309856,25,51.587376,-2.952987,0.214614
Liswerry Park Drive,38309860,25,51.583482,-2.947778,0.2163245
Arthur Bliss Road,38309863,25,51.584483,-2.947179,0.008602
Bishpool Avenue,38310116,25,51.593378,-2.940284,0.060542
Sullivan Circle,38336931,25,51.585775,-2.941809,0.016774
Malcolm Sargent Close,38336932,25,51.584941,-2.942676,0.4238965
Parry Drive,38336989,25,51.587656,-2.950519,0.1493215
Henry Wood Close,38336992,25,51.586576,-2.949355,0.056538
Elgar Circle,38338198,25,51.589803,-2.944232,0.1266505
Ladyhill Road,38338200,25,51.587195,-2.945355,0.0550745
Penkin Hill,38338202,25,51.586613,-2.94318,0.303945
John Ireland Close,38338204,25,51.587675,-2.942829,0.0732545
Walford Davies Drive,38338207,25,51.588846,-2.948271,0.126427
High Cross Road,38866128,25,51.587697,-3.039032,0.1679435
Cefn Road,38866129,25,51.590779,-3.048267,0.3953915
Pilton Vale,38912654,25,51.613484,-2.99661,0.2543575
Pillmawr Road,38912656,25,51.610872,-3.003677,0.18875
Heidenheim Drive,38912979,25,51.598134,-2.998598,0.052959
Malpas Road,38913116,25,51.5993,-3.001216,0.008302
Cardiff Road,38969221,25,51.580843,-2.993944,0.145742
George Street,38969222,25,51.582686,-2.989879,4.05E-05
Stow Hill,38995802,25,51.582813,-2.999704,0.121532
Stow Hill,38995804,25,51.585464,-2.996932,0.03099
Lavender Way,39021916,25,51.594881,-3.075135,0.0596885
Afon Mead,39022513,25,51.595091,-3.07336,0.113761
Woodland Drive,39022644,25,51.598503,-3.068831,0.552048
Sandpiper Way,39022900,25,51.55917,-3.022234,0.2214735
Kestrel Way,39023171,25,51.562345,-3.021705,0.4087525
Swallow Way,39023281,25,51.563817,-3.021812,0.257152
Kingshill Court,39036052,25,51.582547,-2.995917,0.00012
South Market Street,39086259,25,51.580954,-2.987543,0.0840845
Ruperra Street,39086261,25,51.581638,-2.990434,0.0621495
Bolt Street,39086263,25,51.579625,-2.987662,0.029559
Dolphin Street,39086264,25,51.580148,-2.988042,0.038662
Stelvio Park Crescent,39086269,25,51.579779,-3.012571,0.000112
Burnfort Road,39086270,25,51.579431,-3.01921,0.0634815
Stelvio Park Drive,39086273,25,51.579318,-3.014943,0.0871765
Stelvio Park Avenue,39086274,25,51.580422,-3.013534,0.211661
Potter Street,39086553,25,51.577036,-2.985791,0.1383875
Clarence Street,39086554,25,51.57654,-2.987185,0.0014805
King's Parade,39086555,25,51.577202,-2.984302,0.000112
Church Street,39086560,25,51.575052,-2.985168,0.127063
Castle Street,39086562,25,51.577242,-2.9853,0.003302
Alma Street,39086563,25,51.578904,-2.995304,0.302351
Alice Street,39086883,25,51.572909,-2.991273,0
Milman Street,39086885,25,51.572435,-2.990825,0.049988
Coomassie Street,39087211,25,51.57191,-2.987944,0.2687315
Mill Parade,39087212,25,51.573211,-2.986916,0.0408145
James Street,39087214,25,51.574322,-2.988091,0.00796
Wolseley Street,39087216,25,51.572107,-2.99143,0.0519765
Charlotte Green,39087318,25,51.577607,-2.992176,0.321168
Maesglas Grove,39088296,25,51.56664,-3.014627,0.0129015
St Brides Gardens,39088299,25,51.567514,-3.017124,0.129829
Park Drive,39088300,25,51.570119,-3.016773,0.0511245
Park Crescent,39088302,25,51.569732,-3.019464,0.2781935
Maesglas Avenue,39088303,25,51.569428,-3.012139,0.204807
Maesglas Crescent,39088304,25,51.567456,-3.01428,0.006035
Gaer Vale,39091964,25,51.572023,-3.01498,0.4863985
Tregwilym Road,39211865,25,51.582616,-3.044831,0.3253525
Bassaleg Road,39212016,25,51.577489,-3.034859,0.631189
Golden Mile View,39212022,25,51.575952,-3.033071,0.408569
Allt-yr-yn Avenue,39212702,25,51.589495,-3.018502,0.610332
Mendalgief Road,39222951,25,51.574234,-2.995473,0.017926
Leach Road,39223334,25,51.614478,-3.031696,0.514684
Langland Way,39228946,25,51.573785,-2.963666,0.344873
Pencarn Avenue,39247775,25,51.558007,-3.033562,0.170381
Lupin Grove,39249401,25,51.593017,-3.066455,0.0245395
Old Chepstow Road,39250884,25,51.604514,-2.903765,0.431139
Caernarvon Drive,39261474,25,51.579978,-3.065479,0.3243225
Caernarvon Drive,39261478,25,51.580549,-3.061643,0.000112
Christchurch Road,39273942,25,51.594251,-2.965869,0.1287695
Grosmont Way,39300234,25,51.551761,-3.025609,0.0230615
Ruskin Avenue,39350567,25,51.595836,-3.050761,0.0794875
Liswerry Road,39734729,25,51.580836,-2.955843,0.149414
Portland Street,39736171,25,51.576481,-2.981597,0.093157
Greenmeadow Road,39752742,25,51.579447,-2.952632,0.1317175
Nash Grove,39753254,25,51.579811,-2.955087,0.1807435
Broadmead Park,39753255,25,51.579935,-2.948929,0.3751635
Vale View,39905647,25,51.595543,-2.964278,0.388093
Worcester Crescent,39947226,25,51.601792,-2.967562,0.1544275
Gaer Road,40106135,25,51.578867,-3.018781,0.1839625
Viscount Evan Drive,40149426,25,51.562833,-3.012325,0.064967
Hillview Crescent,40268275,25,51.579108,-2.955104,0.0866075
Pontfaen Road,40268276,25,51.578932,-2.950503,0.2380995
Mulcaster Avenue,40268277,25,51.577671,-2.954319,0.0493605
Eastmoor Road,40268278,25,51.579998,-2.951011,0.136531
Fosse Road,40268481,25,51.577705,-2.950404,0.075719
Malpas Road,40423123,25,51.602676,-3.00661,0.327312
Manor Park,40428587,25,51.55579,-3.012878,0.041868
Sir Charles Crescent,40428614,25,51.55491,-3.017755,0.160808
Brigantine Way,40428672,25,51.556149,-3.017017,0.045127
Schooner Circle,40428827,25,51.556898,-3.014088,0.0248585
Mallard Way,40429119,25,51.557449,-3.019914,0.1343115
Partridge Way,40429445,25,51.564218,-3.016699,0.000112
Heron Way,40429448,25,51.56011,-3.013341,0.07496
Chaffinch Way,40429449,25,51.561044,-3.01303,0.0980355
Chaffinch Way,40429451,25,51.561642,-3.015027,0.054598
Cormorant Way,40429452,25,51.559131,-3.01633,0.147383
Maesglas Close,40429550,25,51.565758,-3.011126,0.04447
St David's Crescent,40429675,25,51.570862,-3.017224,0.059797
Park Close,40429678,25,51.568798,-3.018534,0.178472
Byron Road,40430146,25,51.577328,-3.013782,0.0326475
Rupert Brooke Drive,40430148,25,51.575955,-3.013359,0.03189
Drinkwater Gardens,40430151,25,51.574435,-3.016458,0.0606005
Lyndhurst Avenue,40430158,25,51.574943,-3.010225,0.0343825
Gaer Road,40430159,25,51.575972,-3.016947,0.0240515
Lansdowne Road,40430160,25,51.574894,-3.014969,0.0893065
New Pastures,40430203,25,51.576782,-3.009495,0.086976
Blackett Avenue,40431941,25,51.614445,-3.010391,0.1036525
Edison Ridge,40431947,25,51.61643,-3.010802,0.381565
Rutherford Hill,40432010,25,51.613854,-3.008841,0.1073375
Claremont,40433283,25,51.616987,-3.000188,0.1568955
Wavell Drive,40433289,25,51.618733,-3.007365,0.239083
Almond Drive,40433291,25,51.616631,-3.005462,0.1470105
Claremont,40433292,25,51.618403,-3.001077,0.1199085
Robertson Way,40433293,25,51.61972,-3.005283,0.213749
Alanbrooke Avenue,40433298,25,51.620876,-3.007775,0.1596985
Rowan Way,40433355,25,51.612923,-3.000955,0.320521
Larch Grove,40433387,25,51.614652,-3.004689,0.163937
Laurel Crescent,40433388,25,51.612328,-3.002929,0.155863
Birch Hill,40433402,25,51.613504,-3.004414,0.0901815
Harding Avenue,40433441,25,51.617403,-3.005209,0.2112
Anderson Place,40433442,25,51.617862,-3.006319,0.0504395
Penny Crescent,40433625,25,51.614838,-3.016067,0.1814295
Darwin Drive,40433636,25,51.612259,-3.012033,0.2174515
Hollybush Avenue,40433638,25,51.609298,-3.008285,0.334075
Westfield Way,40433641,25,51.61033,-3.00753,0.154503
Graig Wood Close,40433647,25,51.606056,-3.005347,0.30666
Llanover Close,40433648,25,51.605866,-3.0067,0.2814625
Pillmawr Circle,40433655,25,51.612146,-2.99937,0.0779075
Yewberry Lane,40433657,25,51.608873,-2.9989,0.241763
Russell Drive,40434677,25,51.612612,-3.010039,0.032761
Bacon Place,40434678,25,51.616233,-3.009315,0.2938195
Hargreaves Drive,40434679,25,51.615522,-3.012028,0.0314635
Oliphant Circle,40434735,25,51.617662,-3.014892,0.083295
Thompson Avenue,40443428,25,51.582015,-2.957608,0.0506035
Royston Crescent,40443429,25,51.582812,-2.954621,0.0932285
Churchward Drive,40443486,25,51.582861,-2.957457,0.0401465
Hampshire Avenue,40444030,25,51.57573,-2.956208,0.039939
Dorset Crescent,40444032,25,51.576078,-2.958531,0.03967
Hampshire Crescent,40444034,25,51.576865,-2.95824,0.0778185
Caswell Way,40444755,25,51.569709,-2.965557,0.1363255
Docks Way,40445031,25,51.569219,-3.001506,0.265437
Usk Way,40450304,25,51.569922,-2.991151,0.120581
Queensway,40476660,25,51.588648,-2.999377,0.078502
Moorland Park,40479440,25,51.581546,-2.949595,0.063655
Broadmead Park,40479443,25,51.580609,-2.945475,0.0185475
Central Avenue,40483221,25,51.577157,-2.945722,0.0420495
Silure Way,40500796,25,51.605324,-2.911607,0.11906
